,text,repetido,labels,labels_int
7215,"Moro na zona oeste de São Paulo, capital (Butantã). Gostaria de saber como adquirir essa boa cachaça. Pode ser também através de pedido no endereço da loja virtual. Obrigado.",False,,
7216,Perfeito,False,,
7217,Bom dia  (Ela pode ser companheira hum Mas é Malvada moço passa rasteira em muitos kkkkkkk),False,,
7218,E eu moro no João de barro,False,,
7219,"dessa  aí não conheço  não, têm a famosa  caninha, essa é antiga não Sei se ainda  existe",False,,
7220,"desq  nassi  já existe,cachaça, tempo do MEU avô  150, anos atrás",False,,
7221,Kkkkkkkkkkk,False,,
7222,João  de barro não  sabe o que é bom  muitas mulheres,False,,
7223,8.,False,,
7224,"Qual a localização/Cidade? Derrepente, farei uma visita....",False,,
7225,manda a localização desçe alambique,False,,
7226,Degustar uma cachacinha de boa qualidade faz um bem .,False,,
7227,Existe representante em São Paulo aonde encontrar???,False,,
7228,Beba com moderação,False,[0. 1. 0.],1.0
7229,Orgulho da minha terra,False,,
7230,Parece o João da Pinga !,False,,
7231,"Kkkkkkkk kkkkkkkk, desse jeito vai faltar pinga no mercado , as companheiras vão começar a tomar juntos ,dei muitas risadas foi boa essa ideia, bom dia meu amigo",False,,
7232,Que ano é este TOYOTA.,False,,
7233,Não lembro...,False,,
7234,Eita !!,False,,
7235,INTERESSANTE!,False,,
7236,Interessante!,False,,
7237,É o mesmo  alambique da Jamel? Em Jandaia do Sul P R,False,,
7238,"Tomo sempre a cachaça mineira , mas quero experimentar a companheira!",False,,
7239,Benedito,False,,
7240,Nossa pensei que fosse o Edi,False,,
7241,Oia,False,,
7242,Excelente,False,,
7243,Top !!🤗🇧🇷,False,,
7244,🍹,True,,
7245,Esa é da boa kkk,False,,
7246,Essa noisss. Tomamos,False,,
7247,Pois eu nâo conheso i nem quero conheser,False,,
7248,Bomdia,False,,
7249,T,True,,
7250,Vou contar a história para o meu marido!! Vai que eu tomo um pé na bunda!!!!,False,,
7251,João Paulo Savani,False,,
7252,Sou paranaense quero conhecer esse lugar,False,,
7253,Temos que valorizar produtos 100% do nosso Paraná... Povo idiota q gosta   d bebidas importadas,False,,
7254,Celso Satoriva Ross,False,,
7255,"Fábio Cardoso, Carlos Alberto Vieira Cavalcanti Cavalcanti",False,,
7256,"Sou apreciador, apesar do preço,  tenho na minha adega
CASTANHEIRA -UMBURANA-EXTRA PREMIUM.  fantásticas
Quando for à JANDAIA,gostaria de conhecer o alambique.",False,,
7257,Flavio Henrique Pereira,False,,
7258,Gustavo Machado Perche Perche,False,[0. 1. 0.],1.0
7259,Legal gostei,False,,
7260,Esse alambique foi da família Romani?,False,,
7261,"Meu nome é Flavio Calzolari de Garça em SP. 
Trabalho com duas fazendas de reflorestamento na cidade de Garça em SP. 
Temos 500hectares de de madeira nobre de reflorestamento .
Temos 300.000 arvores de GUANNANDI que está se tornando uma opção ao Carvalho para fabricação de tonéis, etc.
Vcs gostariam saber mais desta fantástica madeira nobre?
Muito fácil de trabalhar , resistente , não temj cheiro...muito usada na construção de  barcos,tonéis, decks , moveis e construções externas.

Flavio Calzolari 
WhatsApp 62 9 8229 6297",False,,
7262,Boa noite,False,,
7263,"Se é Companheira, tô com Ela!!! Kkkk",False,,
7264,👊👊👊👊,False,[0. 0. 1.],2.0
7265,Boa☺,False,,
7266,Que fofo🥰,False,,
7267,Qual valor?,False,,
7268,Que legal o Martinho merece também 👏🏾👏🏾👏🏾👏🏾👍🙏🏾,False,,
7269,"Também quero, passo aí na quarta feira pegar🙈",False,,
7270,Merecido ao Pedro 👏🏾👏🏾👏🏾👏🏾👍🥇,False,,
7271,"Já estive lá na fábrica, que legal, Paraná, estrada de bom sucesso, qualidade pura!!! Adorei",False,,
7272,Depois de tudo isso bora tomar uma,False,,
7273,🥂🥂🥂🥂👍👍👍,False,,
7274,Wilson Abreu,False,,
7275,Rafael Da Fonseca Barbosa Carvalho Torres,False,,
7276,Quero uma,False,,
7277,Melhor que corotinho,False,[0. 0. 1.],2.0
7278,Deve ser de excelente qualidade,False,,
7279,Queria conhecer,False,,
7280,Dik Dik olha isso mano,False,,
7281,Esa e boa,False,,
7282,#ForaBolsonaro,False,,
7283,Falta na minha Coleção.,False,,
7284,Deliciosa,False,,
7285,Adoro!,False,,
7286,Show de bola Gostei!,False,,
7287,Bora tomar uma kkkkkkk,False,,
7288,Quando a cachaça supera os desafios da natureza ela se transforma em Companheira,False,,
7289,aonde fica essa cachaçaria  de vocês. Podem passar o endercou de vocês por favor,False,,
7290,Qual o valor?,False,,
7291,Ela pode vim até com o litro vazio,False,,
7292,"Como faz para adquirir,,, são Paulo...tem loja física ????",False,,
7293,Top,False,,
7294,Olha isto Wagner Pereira,False,,
7295,Veja isso meu amigo Alex Castro,False,,
7296,Valor,False,,
7297,Essa é boa mesmo ou só propaganda eu conheço do assunto eu sou consumidor 😂,False,,
7298,Hum,False,,
7299,Essa É Boa,False,,
7300,Legal gostei,False,,
7301,Essa e boa,False,,
7302,Hum que bom,False,,
7303,",😋",False,,
7304,Helenice Moizinho Martins,False,,
7305,Daniel Bernardo,False,,
7306,Que Delícia 😋,False,,
7307,Show...,False,,
7308,Eu hoje estou precisando de uma companheia dessa!!😂😂😂😂🌺,False,,
7309,Qual o valor dessa pinga,False,,
7310,"Verdade mesmo? Nesta cachaça eu não misturo nada! No máximo, tomo gelada. Para misturar uso uma cachaça menos depurada.",False,,
7311,Essa é boa kkk,False,,
7312,Show,False,,
7313,Deve ficar muito bom 🍹🍹,False,,
7314,Ual q dlç   🍹,False,,
7315,Qual o valor,False,,
7316,Aí sim muito bom Gostei,False,,
7317,Mas que delícia uuuuuuum adoro muito,False,,
7318,Vm chapa,False,,
7319,"Walter Gomes
Walter Martins Gomes Junior",False,,
7320,Angelo Fellipe Roesler,False,[0. 1. 0.],1.0
7321,"Gostaria muito de saber mais sobre a empresa, cachaça Companheira",False,,
7322,A melhor companheira nesta Pandemia !!!,False,,
7323,Perfeita e premiada mundialmente!!,False,,
7324,Essa deve ser dos Deuzes.,False,,
7325,Boa noite como  consigo comprar uma unidade aguardo resposta abcs John,False,,
7326,"Ofertas no Facebook que não trazem o preço,  nem vou atrás,  seja o que for. 
Questão de postura, ponto.",False,,
7327,Tamo junto,False,,
7328,Top,False,,
7329,Uma delícia 😋😋😋,False,,
7330,Preço ?,False,,
7331,Qto custa ?,False,,
7332,Só faltou ser envelhecida 13 anos... rss,False,,
7333,CONHEÇO ESSA MARAVILHA NÃO TEM PRA NINGUÉM! 👏👏👏👏,False,,
7334,Estou trabalhando aqui na rodovia 369 fazendo melhoras na pista  jaja estarei de frente a vcs como faço pra ganhar um brinde de vcs?,False,,
7335,Luciano Prado uma companheira assim...😮😍😍,False,[0. 0. 1.],2.0
7336,Está  LINDA BOA NOITE  Tim  Tim.,False,,
7337,Valor? É como comprar?,False,,
7338,Hegis ou Enio adoraria experimentar essa caçhassa me passe o valor 44 997558577 Paulinho Lane abços meus amigos da mocidade XABU,False,,
7339,Qual é o preço?,False,,
7340,Mi de Papai,False,,
7341,Nesse frio vai bem ! E se estiver bem acompanhado melhor ainda !,False,,
7342,Embalada com beleza e sofisticação,False,,
7343,Como posso fazer para comprar.,False,,
7344,Quanto fica pra Jaú sp 17209656,False,,
7345,Qual valor,False,,
7346,Luciano Prado uma companheira assim...😮😍😍,False,,
7347,Tamo junto,False,,
7348,CONHEÇO ESSA MARAVILHA NÃO TEM PRA NINGUÉM! 👏👏👏👏,False,,
7349,Show 👏👏👏,False,,
7350,Está  LINDA BOA NOITE  Tim  Tim.,False,,
7351,Será q essa e companheira msm e não nos abandona 🤔😂🤣😂🤣🤣👏👏👏👏,False,,
7352,Quanto custa,False,,
7353,Boa noite meu amigo abraços fica com Deus eu quero,False,,
7354,Qto custa ?,False,,
7355,Eu gosto,False,,
7356,Top,False,,
7357,Mi de Papai,False,,
7358,Show,False,,
7359,Essa é a minha cachaça,False,,
7360,DEVE SER BOA DEMAIS.,False,,
7361,Bom pra quem gosta,False,,
7362,Hegis ou Enio adoraria experimentar essa caçhassa me passe o valor 44 997558577 Paulinho Lane abços meus amigos da mocidade XABU,False,,
7363,"Ofertas no Facebook que não trazem o preço,  nem vou atrás,  seja o que for. 
Questão de postura, ponto.",False,[1. 0. 0.],0.0
7364,Só faltou ser envelhecida 13 anos... rss,False,,
7365,Cristina Lemes da Silva,False,,
7366,Passe endereco como comprar valor por favor,False,,
7367,Uma delícia 😋😋😋,False,,
7368,Qual é o valor de venda!,False,,
7369,Nada como uma boa cachaça,False,[0. 0. 1.],2.0
7370,Amei à garrafa...linda !,False,,
7371,Karina Modenutti,False,,
7372,"Hehehe, quero uma dose",False,,
7373,ME DÉ PAPAI 😃,False,,
7374,Carlos Brinck,False,,
7375,TOP,False,,
7376,Óia Deócleo Carmo,False,,
7377,Amo uma boa cachaça  😊,False,,
7378,"parabéns prima, essa é da boa",False,,
7379,Um luxo,False,,
7380,Deve ser!!! Kkk,False,,
7381,Alberto Taminato,False,,
7382,Anderson Souza,False,,
7383,"Eu quero ficar um dia inteiro degustando, pode..?😂.",False,,
7384,Esqueceram de mim,False,,
7385,Olho os pingaiadas ai gente.....,False,,
7386,Armando Antonio Nazzato Vladimir Granadier,False,,
7387,"Adoro ja esperimentei a cachaça envelhecida 12 Anos
E realmente e uma caçhasaria   espetacular fora os design das garrafas que sao um luxo😍 desejo muito suceso de vendas e de qualidades pra voces",False,,
7388,Os melhores conhecedores avaliando só pode sair algo de melhor.,False,,
7389,"Beleza .
Qual o preço da 12 anos??",False,,
7390,Saúde,False,,
7391,Onde fica.,False,,
7392,Deviam convidar eu também exelente degustador,False,,
7393,Parabéns senhor Natanael Bonicontro 👏👏👏,False,,
7394,Maravilha.,False,,
7395,Quanto custa o litro?,False,,
7396,Parabéns,False,,
7397,"Parabéns, show",False,,
7398,Ninguém me convida para beber também,False,,
7399,Que delícia     amo,False,,
7400,Feliz dia das mães,False,,
7401,Obrigada bom dia,False,,
7402,Oi linda,False,,
7403,Linda,False,,
7404,Boa noite,False,,
7405,Delícia 👍,False,,
7406,Lindáaaaaa 😍🌷♥️♥️♥️,False,,
7407,A Companheira minha Amada da Noite mal dormida da minha Fantasia Você razão do meu Viver............,False,[0. 0. 1.],2.0
7408,Assim que é bom,False,,
7409,Aí sim !!!,False,,
7410,Vc vem junto c a bebida bjs,False,,
7411,Parabéns deus abençoe ❤️ vocês,False,,
7412,Gostei da toyotona ...!!!!!!,False,,
7413,Parabéns para a família e toda sua equipe!!!,False,,
7414,Parabéns que Deus abençoe esta equipe.,False,,
7415,Em que cidade,False,,
7416,"Quando tudo isso passar, quero conhecer esse lugar.",False,,
7417,Que Deus continue nos abençoando,False,,
7418,Obrigado,False,,
7419,Legal gostei,False,,
7420,Deneval Mascari Junior Mascari,False,,
7421,Onde é isso,False,,
7422,Qual valor?,False,,
7423,OH TREM BÃO SO,False,,
7424,Muito bom mesmo eu gosto demais manda uma garrafa pra mim que aceito,False,,
7425,Muito Boa eu compro sempre quando viajo para levar pra meus amigos de outros estados,False,,
7426,Como faz pra comprar essa cachaça??,False,,
7427,Pensa numa cachaça Boa à boca virou um brejo kkkkk,False,,
7428,Oi que  Delícia,False,,
7429,Qual é o seu sonho,False,,
7430,Onde é  manda uma garrafa pramim essa.  É  verdadeira  essa ê  daboa,False,,
7431,Recomendo top,False,,
7432,Essa deve ser boa...,False,,
7433,Essa deve ser boa eim,False,,
7434,Bom   De   mais,False,,
7435,Eu quero,False,,
7436,Assim que receber meu auxílio vou fazer meu pedido !!,False,,
7437,Muito Boa,False,,
7438,Eu já tomei e indico a vcs pois companheira é companheira.,False,,
7439,Cadê a Prova!! Kkkk....,False,,
7440,Felipe Cabral,False,,
7441,Nelson Oliveira Jr. !!,False,,
7442,Oswaldo Fonseca Dos Santos Cassy Jimmy Figueiredo,False,,
7443,Está cachaça e  paranaense,False,,
7444,Quanto custa?,False,,
7445,Olha aí Rodrigo Piassentini hahaha,False,,
7446,"Quanto é??.
Tem aqui em BH??",False,[0. 1. 0.],1.0
7447,Eu quero,False,,
7448,Qual o preço,False,,
7449,Oswaldo Fonseca Dos Santos Cassy Jimmy Figueiredo,False,,
7450,Pode ser uma companheira de presente...,False,,
7451,Um luxo,False,,
7452,Ana Laura Guimarães me lembrei de você saudades bjk,False,[0. 0. 1.],2.0
7453,Junior Munaretti,False,,
7454,Gostaria de ganhar uma amostra,False,,
7455,Quanto R$?,False,,
7456,Chyque,False,,
7457,Show,False,[0. 0. 1.],2.0
7458,Só tomo da branquinha.,False,,
7459,Hummm podia mandar umas p gente provar nessa quarentena(isolamento)rsrs,False,,
7460,Fácil demais! kkkkkkkkkkkkkkk,False,,
7461,Rayane Camilla,False,,
7462,nossaaaaaaaaaaa,False,,
7463,Muito Boa,False,,
7464,Cachaça  adocicada ideal para batida com um toque de vinho...(Italianinha).,False,,
7465,A melhor companhia,False,,
7466,Gosto de uma cachaça boa igual a essa,False,,
7467,Preciso provar,False,,
7468,Wau! Vou experimentar .,False,,
7469,Olavo Machado Armond,False,,
7470,Acho lindo ! Bem decorado um barzinho,False,,
7471,Isso é mais show que um bom vinho linda demais 👏🏻👏🏻👏🏻,False,,
7472,Quero saber o valor!!,False,,
7473,Antonio Carlos de Almeida,False,,
7474,Paulo,False,,
7475,"Pera aí café harmoniza com cachaça, ou é a cachaça que harmoniza com café  ☕️? Só sei que com ambos eu me harmonizei com minha sogra há há há há.",False,,
7476,Quero saber da cachaça qt e como consigo comprar,False,,
7477,Qual o valor?,False,[0. 1. 0.],1.0
7478,Ok. Vou compartilhar....,False,,
7479,Valdir Carlos Sorriso,False,,
7480,Como faço para comprar?,False,,
7481,Guiomar Borges,False,,
7482,mt    bm,False,,
7483,Julia Zanquini,False,,
7484,Jenyffer Silva Ricardo Ricky,False,,
7485,Manda  pra mim!!!,False,,
7486,Top,False,,
7487,Maria Aparecida Manzo,False,,
7488,Gabriel Alves Elton Alves Tatiana Alves olha que ideia...carla Carla Alves Teles,False,,
7489,Jaqueline Ronqui,False,,
7490,Manoella Marques Castelhano,False,,
7491,Queria agora!!!!,False,,
7492,Já tenho a quem presentar kkkk,False,,
7493,Camila Capodeferro quero essa,False,,
7494,Isso deve ser muito especial!,False,[0. 1. 0.],1.0
7495,Claudia Denise,False,[0. 1. 0.],1.0
7496,Eduardo Bueno Magalhães Bastos,False,[0. 1. 0.],1.0
7497,Fabiana Soares Ramos...olha isso.,False,,
7498,"Só a cachaça já tá bão,nem precisa de trufas.",False,,
7499,Delicia,False,,
7500,Parece bom demais! Vou fazer!,False,,
7501,Gente!! Deve ficar uma delícia... vou fazer.,False,,
7502,Rosangela Fernandes,False,,
7503,Uau..Deve ser delicioso...Vamos fazer...,False,,
7504,Essa matou o peão velho de inveja.......,False,,
7505,Huuuuummm ... 👍,False,,
7506,UP,False,,
7507,Herivelto Oliveira,False,,
7508,o bicho bao,False,,
7509,Marcos Ferreira Vieira,False,,
7510,Brito,False,,
7511,Karinna Donato Tafarello,False,,
7512,Muito bom gosto.,False,,
7513,Gostei,False,,
7514,Mostro sim,False,,
7515,Anne Gremski,False,,
7516,Que lindo Dedé,False,,
7517,Quero muito,False,,
7518,Luiza Brich,False,,
7519,Salete Oliveira mostra pro Sinvaldo Lusvardi,False,,
7520,Montei,False,,
7521,Lindo,False,,
7522,As quatro,False,,
7523,Apesar d não beber prefiro as quatro pra minha coleção,False,,
7524,Todas me manda uma de presente,False,,
7525,Qualquer uma fas o meu tipo kkkkkk,False,,
7526,Todas,False,,
7527,Carvalho 4 anos,False,,
7528,"Umburana, me manda uma de presente",False,,
7529,Quando custa.,False,[0. 1. 0.],1.0
7530,As cinco.....,False,,
7531,Todas kkkkk,False,,
7532,TODAS👍🏽😍GOSTARIA DE GANHAR IMBURANA🤠💕,False,,
7533,Imburana,False,,
7534,Premium Carvalho..,False,,
7535,todas,False,,
7536,São muito boas adoroooo,False,,
7537,Umburana,False,,
7538,Deve ser muito boa,False,,
7539,Roberto Schiavone,False,,
7540,Essa é top,False,,
7541,👍👍👍,False,,
7542,Relax com a “Companheira “ esqueça os problemas.... viva o “presente “,False,,
7543,Top.,False,,
7544,Eu quero kkk,False,,
7545,Ñ  toma corote kkkkkk,False,,
7546,"Amigão, essa é muito TOP",False,,
7547,"Eu já tomei, inclusive a decisão.",False,,
7548,Austrino Germano,False,[0. 1. 0.],1.0
7549,Eu quero provar!!,False,,
7550,Tomei dela...cachaca de qualidade...,False,,
7551,Valor eu quero,False,,
7552,3 ou 4,False,,
7553,4,True,,
7554,1,True,,
7555,Caminho 4. 😻,False,,
7556,4,True,,
7557,Nunca ouvi falar. Kkkkk,False,[0. 1. 0.],1.0
7558,Direto pra minha casa,False,,
7559,Não consegui notar a receita passa muito depressa,False,,
7560,Nossa deve ser uma delícia 😋😋,False,,
7561,A receita é ótima . Adorei a embalagem da cachaça e o conteúdo deve ser uma delícia !,False,,
7562,Ana Carolina,False,,
7563,Marcelo olha isso!,False,,
7564,Hummmm que vontade de comer essa delícia,False,,
7565,"Gostaria de saber como flambar a banana na cachaça 
Que quantidade de cachaça  que devo por É de bananas",False,,
7566,Valquiria Borges Miguel,False,,
7567,Eu faço  é  maravilhosa😋😋,False,,
7568,"Como faço para flambar as bananas com a ""cachaça companheira""",False,,
7569,Delícia.. faço sem flambar com bebidas por causa das crianças!!,False,,
7570,Clique no meio do bolo que vai aparecer cá receita vai deslizando pra cima aparece a receita completa,False,,
7571,Delícia!!,False,,
7572,Eu queria a receita.,False,,
7573,Deu até água na boca 💖💖💖💖,False,,
7574,Meu amigo trabalha com banoffe!Uma delícia!!,False,,
7575,Olha Maria Brigida de Brito uma boa,False,,
7576,Minha nora fez pro fim de semana. Delicioso.,False,,
7577,Fiz essa receita e saiu muito boa demais !!!,False,,
7578,Gostaria da receita,False,,
7579,Fiz e ficou uma delícia😋,False,,
7580,simplesmente deliciosa...,False,,
7581,Delicia !!! Vou fazer...,False,,
7582,Deni Mensa,False,,
7583,Minha nora fez pro fim de semana. Delicioso.,False,,
7584,"Como faço para flambar as bananas com a ""cachaça companheira""",False,,
7585,Clique no meio do bolo que vai aparecer cá receita vai deslizando pra cima aparece a receita completa,False,,
7586,Hummmm que vontade de comer essa delícia,False,,
7587,"Gostaria de saber como flambar a banana na cachaça 
Que quantidade de cachaça  que devo por É de bananas",False,,
7588,Não consegui notar a receita passa muito depressa,False,,
7589,Delícia.. faço sem flambar com bebidas por causa das crianças!!,False,,
7590,Gostaria da receita,False,,
7591,Fiz essa receita e saiu muito boa demais !!!,False,,
7592,Eu faço  é  maravilhosa😋😋,False,,
7593,Nossa deve ser uma delícia 😋😋,False,,
7594,Fiz e ficou uma delícia😋,False,,
7595,Eu queria a receita.,False,,
7596,Keila Aparecida Barbosa Vieira,False,,
7597,simplesmente deliciosa...,False,,
7598,Deu até água na boca 💖💖💖💖,False,,
7599,Meu amigo trabalha com banoffe!Uma delícia!!,False,,
7600,Ana Carolina,False,,
7601,Paty Barbosa,False,,
7602,Beto Bevelo,False,,
7603,Sabrina Sylvestre❤️,False,,
7604,Mauriani Rodrigues,False,,
7605,Valquiria Borges Miguel,False,,
7606,Deni Mensa,False,,
7607,"Deve ser boa, fazer qdo Vardinho vier aqui",False,,
7608,"Adoro doces, mas esse está fora da minha predileção!!",False,,
7609,Hum deve ficar uma delícia,False,,
7610,Minha nossa senhora das dietas preciso fazer está delícia 😋😋,False,,
7611,Que delícia deve ficar !!!,False,,
7612,Essa receita é um tanto calórica .Prefiro a mais simples caseira!,False,,
7613,Hummm que delícia,False,,
7614,"Faço,  é deliciosa.",False,,
7615,Essa receita não tem erro e é uma delícia!,False,,
7616,Eneri Márcia Czerwonka Griebeler Catarina Furukawa Shin,False,,
7617,"Copiei uma receita, mas não é com bana flambada, esta é nova",False,,
7618,Deu vontade!!! Hummmmm,False,,
7619,"Vou fazer,para o dia das mães!",False,,
7620,Uso muito a cachaça pra flambar!!,False,,
7621,Como salvar a receita?,False,,
7622,Quero saber se é fácil de encontrar essa cachaça pra vender..,False,,
7623,Olha  se não.fosse diabética  hummm,False,,
7624,Filho. .você  faz uma banofe maravilhosa...só  imagine .....flambado na cachaça......Por Deuuuussss!!!!kkkkkk,False,,
7625,Deborah Fontoura a receita uniu o útil ao agradável banoffe + cachaça 😝,False,,
7626,Bora fazer tia adorei... bjs,False,,
7627,Olha Renata Dalossa. Meu próximo banoff,False,,
7628,Hummm fantástico amei!!!!!,False,,
7629,"Olha isso Barbara Bianca Medis ...deve ficar uma delícia😋😋mas,já estou com vontade da sua😋😋é dos Deuses...",False,,
7630,Msirlene Neves olha está receita,False,,
7631,Deve ser bom heim?,False,,
7632,"Zeze Trombini ,  o Luís conhece/tem essa cachaça???",False,,
7633,Olha issooo Felipe Rossetto,False,,
7634,Banoffe já é bom. Com cachaça deve ser uma delícia!  😋,False,,
7635,"Hummmmm agora com um cafezinho,  delícia.",False,,
7636,Camila Santos Nascimento olha que delícia deve ficar.,False,,
7637,Que tal uma banoffe assim?,False,,
7638,Marcia Almeida.. olhaaa,False,,
7639,Karina Correa de Souza,False,,
7640,Isto deve ser uma delícia...,False,,
7641,"Ah meu pai...... solução p seus problemas Lu e Marcelo, doce e birita juntos!!!!! Kkkkkkkkkkkkkkkkk",False,,
7642,Veja que delicia Naize Zilioti! 😋😋,False,,
7643,Jake Souza o que me diz?,False,,
7644,Up,False,,
7645,Up,False,,
7646,Dionisia Weber,False,,
7647,Sissi Coelho,False,,
7648,Uma delícia,False,,
7649,E a receita?.???,False,,
7650,Bom demais,False,,
7651,UP,False,,
7652,Up,False,,
7653,Fabrício Griebeler,False,,
7654,Nelci Silva,False,,
7655,Danilo Juliana Zattoni Scudlarek,False,,
7656,Aí oh Flávio Barbato,False,,
7657,Cida Delfino  Monica Delfino,False,,
7658,Filipe Zagabria,False,[0. 1. 0.],1.0
7659,Maria Clara Vergani,False,,
7660,Gabi Ferreira,False,,
7661,Lúcia Larangeiro Paizana,False,,
7662,https://cachacacompanheira.com.br/harmonizacao-banoffee-2/?fbclid=IwAR3sWItOlImUOwCvbZ13LGimqQ6sJYBUKW6Ksa0u5-0NyLuBmDL-5CZmtGI,False,,
7663,"Ingredientes:
• 2 tubos de bolacha Maria (cerca de 280g no total).

• 3 colheres de sopa  bem generosas de manteiga sem sal – em temperatura ambiente.

• Um pouquinho de leite integral (para dar ponto na massa).

• 4 a 5 bananas grandes.

• 1 pote de doce de leite  – cerca de 300g.

• 1 pote de nata.

• 2 colheres de sopa de açúcar.

• 1 limão Taiti (opcional)",False,,
7664,Que delícia,False,,
7665,Que delicia,False,,
7666,Deve ser maravilhoso!!!!,False,,
7667,Que delícia !,False,,
7668,Lucas Ortunho,False,,
7669,Isabella Pietra Buccio,False,,
7670,Se,False,,
7671,Eu quero,False,,
7672,Thamires Kadigie,False,,
7673,Vamos que vamo!!!,False,,
7674,Up,False,,
7675,Michele Jorge,False,,
7676,Delícia!!!!!,False,,
7677,Vou fazer😋😋😋,False,,
7678,Thamires Kadigie,False,,
7679,Hummmmm,False,,
7680,Kelly Peteno,False,,
7681,Thainá Medeiros,False,,
7682,Amei,False,,
7683,Delicia,False,,
7684,Hummmm,False,,
7685,Uau. Muito boa.,False,,
7686,Mande a receita,False,[0. 1. 0.],1.0
7687,Rafael Henrique Garcia,False,,
7688,Sandra Cencini,False,,
7689,Delícia!!!,False,,
7690,Bom demais,False,,
7691,Lu eu quero !,False,[0. 0. 1.],2.0
7692,Eu fiz é maravilhoso,False,,
7693,Delíciaaa... amooooo,False,,
7694,Kelly Peteno,False,,
7695,Olha Magali Picolomini,False,,
7696,Delícia!!,False,,
7697,Up,False,,
7698,Stheffany Campos faz pa noixxx,False,,
7699,Victor Braz,False,,
7700,😋😋👏👏👏👏👏,False,,
7701,Eu quero,False,,
7702,Pretinha Lobo,False,,
7703,Que delícia 😋😋😋😋😋,False,,
7704,"Maldinha, essa deve ser boa.kkkk",False,[0. 0. 1.],2.0
7705,Eid Stoppa,False,,
7706,Eu queroooo!,False,,
7707,Boa noite delicia,False,,
7708,Adoro esse doce...,False,,
7709,Up,False,,
7710,Janine Nogara,False,,
7711,Ciça Costa;  Val Bolos,False,,
7712,Delícia.,False,,
7713,Vilma Canescki,False,,
7714,"Hum, muito bom",False,,
7715,Antonio Rainho,False,,
7716,Hummmm,False,,
7717,Lizana Santos,False,,
7718,Hummmm!,False,,
7719,Uau!,False,,
7720,Delícia,False,,
7721,Delícia,False,,
7722,Marina Duarte,False,,
7723,Delícia...,False,,
7724,Gisele,False,,
7725,Jose José Carlos Gonçalves,False,,
7726,😋,True,,
7727,Jaldecir Nascimento Quattrone,False,,
7728,Huuuummmm....,False,,
7729,Anota ai Mayara Presley,False,,
7730,Camila Raquel Cristina Marcio,False,,
7731,Maravilhoso,False,,
7732,"Elizete Marcolino Belinazo .
Já pensou.... já é uma delícia, flambada com pinga então...hummm",False,,
7733,Milbu Hiran Giolo Santos,False,,
7734,Izabela Weber Moreschi,False,,
7735,Hum 😋😋😋,False,,
7736,Carol Lacerda,False,,
7737,Hummmmm,False,,
7738,Quê delícia 😋,False,,
7739,Carla Isabela Gomes de Souza,False,,
7740,Carlos Alberto,False,,
7741,Fernanda Giza,False,,
7742,Delícia,False,,
7743,Delícia!,False,,
7744,Que delicia,False,,
7745,Vou fazer,False,,
7746,Natália  faz pra nós,False,,
7747,Hummmmm que delícia,False,,
7748,"Elizabeth Borges , olha isso cunhada, vai fazer pra nós?😍😍",False,,
7749,Deve ser muito ruim. Huuuuuummmmm,False,,
7750,DELICIOSA!!!!!!!,False,,
7751,Maria Fernanda Oliveira,False,,
7752,Renata Reynaldo Silva,False,,
7753,Ricardo Daibert,False,,
7754,Delícia !!!,False,,
7755,Roberto Padovesi,False,,
7756,Manu Carvalho,False,,
7757,Rosangela Oliveira olha isso,False,,
7758,Thaísa Maciel,False,,
7759,Ana Cristina Brito Maciel,False,,
7760,Uia!,False,,
7761,Delícia 😋,False,,
7762,Ui delicia,False,,
7763,Olhe isso Ivanir Moreira 😋😋😋😋,False,,
7764,Ely Pierin,False,,
7765,Nham nham,False,,
7766,"Por favor, a receita....",False,,
7767,Edwayne Aparecido Areano Arduin Gabriela Arduin,False,,
7768,Elisangela De Moraes,False,,
7769,Juliana Scavacini 😱😱😱,False,,
7770,Hummmm vou fazer,False,,
7771,Delícia,False,,
7772,Que delícia 😍😋,False,[0. 0. 1.],2.0
7773,Veja Vlad Polt,False,,
7774,Hummmmm q delicia !!!!!,False,,
7775,Passe a receitas,False,,
7776,"Fabrício Griebeler 
Catarina Furukawa Shin",False,,
7777,Hummmmm delícia,False,,
7778,A minha ficou ótima!!!,False,,
7779,Irani Vieira,False,,
7780,Eliani Yamaguti,False,,
7781,Milena Dalboni Nunes,False,,
7782,Izilda A. T. Boschini,False,,
7783,Olha Rafaela Azevedo,False,,
7784,Veja Marcela Lopes,False,,
7785,"Posso substituir nata por creme de leite fresco para bater e fazer o chantily? Ou, onde encontrar nata?",False,,
7786,Vitória Catalano,False,,
7787,Delícia,False,,
7788,Valeria Cassemiro Dantas,False,,
7789,Delicia,False,,
7790,Parabéns e realmente a melhor,False,,
7791,Parabéns para toda equipe!!!👏👏👏,False,,
7792,"Mais que uma equipe, uma familia, muito prazer fazer parte da familia companheira.",False,,
7793,Parabéns a equipe,False,,
7794,Eu fiz muita cachaça.,False,,
7795,Parabens,False,,
7796,Parabéns à campeã!,False,,
7797,Parabéns,False,,
7798,Gostaria de te-la na minha coleção...,False,,
7799,"Parabéns amigos, muito merecido🥳🥳",False,,
7800,Gratidão de fazer parte dessa equipe 👏👏👏 Parabéns a cachaça companheira 😍,False,,
7801,Rogerio Areas Baier,False,,
7802,Boa opção!!👏🏽👍🇧🇷 de  Belém PB.,False,,
